IDs Xsnap Ysnap IDr Xcoord Ycoord YYYY MM ppt0 ppt1 ppt2 ppt3 tmin0 tmin1 tmin2 tmin3 soil0 soil1 soil2 soil3 SNDPPT SLTPPT CLYPPT AWCtS WWP sand silt clay GRWLw GRWLr GRWLl GRWLd GRWLc channel_curv_cel channel_dist_dw_seg channel_dist_up_cel channel_dist_up_seg channel_elv_dw_cel channel_elv_dw_seg channel_elv_up_cel channel_elv_up_seg channel_grad_dw_seg channel_grad_up_cel channel_grad_up_seg outlet_diff_dw_scatch outlet_dist_dw_scatch stream_diff_up_farth stream_diff_up_near stream_dist_up_farth stream_dist_up_near order_hack order_horton order_shreve order_strahler order_topo slope_curv_max_dw_cel slope_curv_min_dw_cel slope_elv_dw_cel slope_grad_dw_cel elev aspect-cosine aspect-sine convergence dev-magnitude dev-scale dx dxx dxy dy dyy eastness elev-stdev northness pcurv rough-magnitude roughness rough-scale slope tcurv tpi tri vrm accumulation cti spi sti
13143 -86.6329 36.1862 16223 -9643932.0000 4028234.7500 1971 2 21326 -18037 1462 10989 -12770 -3003 19914 -12770 -9507 -9507 -20169 -16824 55620.0000 107258.0000 79014.0000 93540.0000 58237.0000 459128.0000 1091375.0000 867618.0000 593605.0000 24545.0000 569090.0000 1.0000 1.0000 0.0000 569.0000 119.0000 119.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 494.0000 237.0000 4.0000 125840.0000 75.0000 4.0000 7.0000 7376.0000 7.0000 4470.0000 57296.0000 0.0000 0.0000 0.0000 122.7000 -0.7631 0.1282 11.3667 -1.9222 472.0000 -0.0001 -0.0003 -0.0001 -0.0338 -0.0007 -0.0001 3.6297 -0.0338 -0.0007 3.5124 10.5000 1354.0000 2.1547 -0.0003 -3.7042 4.0911 0.0008 2418.0256 1570293632.0000 86181.0000 693075.0000
26849 -82.4812 46.4871 13214 -9181770.0000 5174918.5000 1971 2 26215 23045 27482 26460 3365 -4873 13292 -20405 28469 28469 28469 28469 17153.0000 10225.0000 4137.0000 12817.0000 5869.0000 151673.0000 108184.0000 55191.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 865.0000 64.0000 192.0000 0.0000 2.0000 0.0000 0.0000 2081.0000 0.0000 5210.0000 2.0000 801.0000 107.0000 21.0000 46257.0000 177.0000 4.0000 7.0000 767.0000 6.0000 2911.0000 77216.0000 0.0000 0.0000 0.0000 338.9000 0.1640 -0.2629 24.5599 -1.4810 4.0000 -0.0321 -0.0001 0.0001 -0.0156 -0.0029 -0.0318 13.1735 -0.0147 -0.0026 3.4255 36.9881 508.0000 7.7021 -0.0003 -11.2064 13.5556 0.0152 315.0373 1294821376.0000 23316.0000 793291.0000
33680 -45.4671 -23.1846 28693 -5061372.5000 -2580896.0000 1971 2 3273 3103 2610 2156 13013 13041 13001 12378 1025 1025 1003 629 753.0000 272.0000 661.0000 732.0000 378.0000 5979.0000 2346.0000 8527.0000 1.0000 1.0000 1.0000 1.0000 1.0000 18158.0000 211.0000 85.0000 171.0000 0.0000 3.0000 3.0000 0.0000 18009.0000 36334.0000 0.0000 3.0000 85.0000 338.0000 13.0000 5522.0000 126.0000 4.0000 4.0000 47.0000 4.0000 2156.0000 66049.0000 -17657.0000 3.0000 35330.0000 637.7000 0.0875 -0.1294 12.3455 -1.4609 112.0000 -0.0201 0.0000 -0.0008 -0.0102 -0.0015 -0.0200 9.9638 -0.0100 -0.0017 10.6981 33.9189 73.0000 5.0834 0.0002 -5.7090 8.7665 0.0074 16.8492 1018650944.0000 1053.0000 197344.0000
4101 9.1496 48.0929 31953 1018526.8750 5353679.0000 1971 2 7314 3147 5676 10509 14385 11871 13537 22689 7489 7489 7489 7489 4866.0000 5471.0000 4244.0000 6059.0000 3458.0000 27550.0000 69657.0000 48533.0000 1.0000 1.0000 1.0000 1.0000 1.0000 8966.0000 285.0000 112.0000 632.0000 1.0000 1.0000 1.0000 1.0000 4910.0000 12552.0000 949.0000 1.0000 174.0000 352.0000 7.0000 38232.0000 62.0000 2.0000 5.0000 368.0000 5.0000 8312.0000 33643.0000 -6385.0000 1.0000 12771.0000 597.0000 -0.3500 -0.6291 51.6835 -1.5287 10.0000 -0.0205 -0.0009 -0.0001 -0.0127 0.0001 -0.0205 4.2982 -0.0127 -0.0008 10.4759 13.1846 2539.0000 2.2962 -0.0000 -3.2066 3.9123 0.0023 145.7325 1239258496.0000 8669.0000 438657.0000
39217 146.1962 -34.9896 38265 16274491.0000 -3895022.5000 1971 3 6839 26615 12677 10789 -12816 -10354 -12086 -20455 1913 2140 2475 2913 18470.0000 4612.0000 17817.0000 16439.0000 9113.0000 154902.0000 55692.0000 198158.0000 102.0000 102.0000 1.0000 1.0000 1.0000 0.0000 272.0000 76.0000 76.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 152.0000 87.0000 1.0000 78730.0000 120.0000 5.0000 7.0000 1182.0000 6.0000 3191.0000 6662.0000 0.0000 0.0000 0.0000 124.2000 -0.9869 0.1543 -12.8672 -0.6433 3040.0000 0.0007 -0.0000 -0.0000 -0.0052 0.0001 0.0007 0.4363 -0.0052 0.0001 3.2575 1.2178 3145.0000 0.2994 -0.0000 0.1757 0.4006 0.0000 408.7401 1514416640.0000 4023.0000 63787.0000
11391 -84.4921 33.4212 17922 -9405615.0000 3720436.5000 1971 4 10707 26442 17824 13340 7827 1837 -909 197 8784 10457 10457 10457 4887.0000 2546.0000 3373.0000 4051.0000 2255.0000 49685.0000 23331.0000 35052.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 547.0000 121.0000 305.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 426.0000 77.0000 17.0000 23995.0000 78.0000 4.0000 6.0000 338.0000 5.0000 1704.0000 86008.0000 0.0000 0.0000 0.0000 236.8000 -0.5437 -0.4561 16.4428 -1.4880 58.0000 -0.0434 -0.0008 -0.0000 -0.0184 0.0003 -0.0433 5.2711 -0.0184 -0.0003 2.9324 15.3193 2605.0000 3.1021 -0.0002 -1.8721 5.7314 0.0012 108.0632 1135210112.0000 13609.0000 1032096.0000
25617 -149.8821 60.4813 158 -16684797.0000 6732742.0000 1971 6 5323 5289 5554 4766 4442 -1076 -6396 -18280 8888 8976 8976 8976 6762.0000 3596.0000 742.0000 5210.0000 2289.0000 63749.0000 39360.0000 7909.0000 1.0000 1.0000 1.0000 1.0000 1.0000 9174.0000 507.0000 104.0000 207.0000 0.0000 16.0000 2.0000 0.0000 32938.0000 18350.0000 0.0000 16.0000 403.0000 1256.0000 0.0000 25322.0000 46.0000 2.0000 5.0000 238.0000 5.0000 378.0000 -517.0000 -9467.0000 2.0000 18937.0000 140.9000 0.6974 -0.0959 27.3930 -1.3907 118.0000 -0.0020 -0.0005 0.0003 0.0126 -0.0001 -0.0020 3.2239 0.0126 -0.0004 17.5021 11.1578 121.0000 1.2465 -0.0003 -2.4383 3.0742 0.0033 111.0123 1313533312.0000 2324.0000 101138.0000
4193 24.4888 56.9729 33026 2726075.2500 6342196.0000 1971 6 -26853 21402 7798 26778 -20058 21645 -11151 -1810 22637 -31316 -6792 -6792 37028.0000 17335.0000 8786.0000 24744.0000 10802.0000 320245.0000 197470.0000 113910.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 199.0000 106.0000 211.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 106.0000 226.0000 6.0000 98684.0000 51.0000 3.0000 7.0000 2057.0000 7.0000 98.0000 32516.0000 0.0000 0.0000 0.0000 3.0000 0.0492 -0.4865 32.1026 -1.7003 28.0000 -0.0065 -0.0000 -0.0001 0.0037 0.0001 -0.0065 1.4280 0.0037 0.0000 0.8309 4.3881 214.0000 0.7125 0.0001 0.4204 1.3782 0.0001 631.6057 1650139008.0000 2099.0000 18418.0000
33645 -46.0246 -23.4154 28766 -5123433.0000 -2606592.2500 1971 7 -7836 11840 30213 23390 18157 -6797 -17988 -26890 11634 -11425 -15849 12482 224488.0000 87097.0000 210427.0000 230837.0000 119849.0000 2100328.0000 870167.0000 2251035.0000 1853559.0000 45142.0000 1808516.0000 1.0000 1.0000 0.0000 126.0000 126.0000 377.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1331.0000 4.0000 303359.0000 85.0000 1.0000 9.0000 14602.0000 8.0000 2391.0000 47750.0000 0.0000 0.0000 0.0000 574.3000 0.8676 0.4173 56.7296 -1.4985 61.0000 0.0181 -0.0004 -0.0003 0.0319 -0.0003 0.0181 4.3104 0.0318 -0.0006 7.8415 14.7496 499.0000 2.1336 -0.0001 -2.6504 3.2671 0.0017 5221.1167 1616069760.0000 256101.0000 1428506.0000
31803 -111.6513 49.0829 6416 -12428961.0000 5463885.0000 1971 8 -21613 -15075 26762 -22373 28488 -26215 28660 19940 -24116 -12971 12256 -13145 147781.0000 151257.0000 109696.0000 160949.0000 91893.0000 1328676.0000 1559291.0000 1198206.0000 31845.0000 31845.0000 1.0000 1.0000 1.0000 0.0000 111.0000 111.0000 222.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1732.0000 2.0000 237971.0000 61.0000 2.0000 9.0000 11486.0000 7.0000 13937.0000 40704.0000 0.0000 0.0000 0.0000 909.5000 -0.4516 -0.7259 14.5559 -1.5512 22.0000 -0.0411 -0.0008 -0.0001 -0.0095 -0.0001 -0.0410 4.3840 -0.0095 -0.0008 7.0197 11.8995 3997.0000 2.4710 -0.0001 -3.2536 4.0497 0.0012 4085.9617 1647116544.0000 113273.0000 616566.0000
6813 102.2637 20.0871 34753 11383948.0000 2236084.0000 1971 8 -2515 29799 29710 -11630 -10676 -10360 -28220 -13580 -10733 -10733 -15671 -15869 950540.0000 754610.0000 894382.0000 1119826.0000 628570.0000 7588549.0000 8510562.0000 9890474.0000 561539.0000 561539.0000 1.0000 1.0000 1.0000 0.0000 341.0000 127.0000 901.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 254.0000 1194.0000 17.0000 492792.0000 92.0000 2.0000 8.0000 69741.0000 8.0000 5794.0000 142106.0000 0.0000 0.0000 0.0000 281.1000 -0.5870 0.5198 3.9296 -1.9512 1234.0000 0.0512 -0.0008 0.0008 -0.0546 -0.0008 0.0507 10.0419 -0.0541 -0.0016 16.3391 30.9580 517.0000 5.1966 0.0001 -5.8667 9.3084 0.0040 25987.5898 1641493632.0000 4993447.0000 16021894.0000
36945 152.0304 -26.3962 36832 16923948.0000 -2938417.0000 1971 10 -17801 13485 -14957 -30909 11805 12304 31960 -19546 30023 -30517 -23526 -25187 69913.0000 23691.0000 61192.0000 64988.0000 35600.0000 634465.0000 282775.0000 631335.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 83.0000 83.0000 207.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 757.0000 1.0000 123183.0000 83.0000 2.0000 6.0000 4206.0000 6.0000 1040.0000 5482.0000 0.0000 0.0000 0.0000 305.3000 -0.3280 0.5783 17.6350 -1.3791 136.0000 0.0016 0.0000 -0.0000 -0.0001 -0.0000 0.0016 0.4233 -0.0001 0.0000 5.3212 1.5660 598.0000 0.1456 -0.0000 0.0156 0.2342 0.0000 1548.5383 1727631232.0000 6009.0000 32294.0000
20166 -106.9413 38.5221 9298 -11904646.0000 4288258.5000 1971 11 27893 1495 4025 4130 10806 14688 -16630 13575 29962 29962 26379 32583 142813.0000 81740.0000 50445.0000 108320.0000 52049.0000 1251576.0000 931850.0000 565924.0000 1.0000 1.0000 1.0000 1.0000 1.0000 8076.0000 118.0000 118.0000 118.0000 1.0000 0.0000 1.0000 0.0000 11902.0000 11902.0000 4250.0000 0.0000 0.0000 1922.0000 2.0000 100298.0000 93.0000 3.0000 8.0000 6544.0000 7.0000 6870.0000 6563.0000 -3941.0000 1.0000 12261.0000 2329.9001 -0.7044 -0.6899 -10.8459 -1.7981 442.0000 -0.0063 0.0000 0.0000 -0.0067 -0.0001 -0.0063 0.8695 -0.0067 -0.0000 13.1824 2.6239 667.0000 0.5346 -0.0001 -0.3364 0.8774 0.0000 2749.2886 1628085632.0000 61531.0000 398309.0000
22004 -117.1679 32.7654 11306 -13043073.0000 3647429.2500 1971 12 -12814 6524 26376 4924 -19872 12213 -21878 -22081 -19323 8095 8682 9326 53881.0000 27312.0000 29752.0000 41918.0000 22604.0000 608319.0000 280371.0000 220528.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 78.0000 78.0000 831.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1439.0000 2.0000 87801.0000 121.0000 1.0000 6.0000 2853.0000 6.0000 27.0000 50569.0000 0.0000 0.0000 0.0000 10.0000 0.6134 -0.7163 22.3215 -1.3711 25.0000 -0.0126 0.0002 -0.0000 0.0101 -0.0002 -0.0126 1.8680 0.0101 0.0001 4.4919 5.3187 934.0000 0.9837 -0.0001 -0.0384 2.0675 0.0001 1109.1506 1466194304.0000 51679.0000 719026.0000
25704 179.1837 51.4604 40141 19946644.0000 5728547.0000 1971 12 391 678 402 538 2369 2404 2520 2610 201 201 201 201 208.0000 134.0000 60.0000 226.0000 111.0000 0.0000 0.0000 0.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 502.0000 109.0000 1350.0000 0.0000 15.0000 0.0000 5.0000 199349056.0000 0.0000 3927.0000 15.0000 392.0000 36.0000 4.0000 5291.0000 58.0000 1.0000 3.0000 8.0000 3.0000 1.0000 29484.0000 0.0000 0.0000 0.0000 15.1000 -0.7405 0.1467 -3.8960 0.8855 559.0000 0.0015 -0.0000 0.0000 -0.0086 -0.0001 0.0015 1.1824 -0.0086 -0.0001 1.7916 3.8740 7.0000 0.5860 -0.0001 -0.5427 1.1178 0.0001 4.0078 1007069056.0000 64.0000 18837.0000
34292 -46.8937 -21.8754 28325 -5220188.5000 -2435160.2500 1971 12 29558 13542 19638 -19920 -10068 -24589 -32287 22474 11361 7701 -15230 16439 37307.0000 16165.0000 41024.0000 41090.0000 22236.0000 320229.0000 229597.0000 395601.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 92.0000 92.0000 92.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 528.0000 2.0000 103583.0000 185.0000 4.0000 7.0000 2396.0000 6.0000 8853.0000 0.0000 0.0000 0.0000 0.0000 647.8000 -0.9719 -0.0936 37.3833 -1.8837 1.0000 -0.0001 -0.0003 -0.0000 -0.0081 -0.0001 -0.0001 1.1890 -0.0081 -0.0001 5.8402 3.8582 1099.0000 0.5100 -0.0002 -1.3814 2.0534 0.0005 945.3937 1749486464.0000 1327.0000 6994.0000
13420 -84.2396 34.7896 17160 -9377508.0000 3872759.0000 1972 1 -25909 28524 -20718 -29212 4727 23483 16234 -8136 -18112 -18112 -18112 -19068 23237.0000 12987.0000 9494.0000 18387.0000 8715.0000 232329.0000 127745.0000 96895.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 316.0000 120.0000 240.0000 0.0000 1.0000 0.0000 0.0000 10128.0000 0.0000 834.0000 1.0000 240.0000 512.0000 11.0000 49010.0000 92.0000 5.0000 7.0000 1229.0000 6.0000 6151.0000 144324.0000 0.0000 0.0000 0.0000 550.8000 0.3398 0.4294 33.2087 0.6644 3997.0000 0.0657 -0.0008 -0.0008 0.0439 -0.0006 0.0652 10.4216 0.0435 -0.0015 8.1668 32.5104 184.0000 5.4180 0.0001 -5.2102 11.1958 0.0054 456.9487 1222138752.0000 102365.0000 3885152.0000
24697 -114.4388 45.3229 7573 -12739264.0000 5045324.0000 1972 1 898 1700 21859 1800 11624 12735 -16442 -13095 13372 13372 13372 9423 829621.0000 504083.0000 277570.0000 646277.0000 311537.0000 7375215.0000 5285565.0000 3453374.0000 109711.0000 109711.0000 1.0000 1.0000 1.0000 0.0000 244.0000 113.0000 292.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 179.0000 1974.0000 25.0000 360879.0000 93.0000 2.0000 9.0000 34263.0000 8.0000 3919.0000 185004.0000 0.0000 0.0000 0.0000 967.9000 0.1648 -0.0209 20.2491 -2.7187 340.0000 0.0028 -0.0001 0.0012 -0.0073 -0.0039 0.0024 20.4099 -0.0056 -0.0040 23.5315 61.5208 19.0000 10.9971 0.0003 -14.9863 20.0042 0.0398 16113.0449 1618641920.0000 2409007.0000 9549886.0000
22592 -118.7921 36.5129 10089 -13223874.0000 4064599.2500 1972 3 1 6822 3886 -3097 18054 10707 3997 7773 32592 24484 15542 15536 18417.0000 5743.0000 2503.0000 10681.0000 3597.0000 177360.0000 61785.0000 27441.0000 1.0000 1.0000 1.0000 1.0000 1.0000 82093.0000 686.0000 75.0000 417.0000 10.0000 26.0000 3.0000 15.0000 47114.0000 33491.0000 55578.0000 26.0000 611.0000 2919.0000 28.0000 32751.0000 92.0000 2.0000 8.0000 607.0000 5.0000 383.0000 151956.0000 45696.0000 3.0000 38048.0000 664.9000 0.1072 -0.5535 18.6893 -1.3912 28.0000 -0.0853 0.0002 -0.0005 -0.0475 -0.0033 -0.0835 16.9618 -0.0446 -0.0020 21.6993 53.1794 46.0000 9.4309 -0.0009 -11.3866 17.3738 0.0219 266.5713 1172710016.0000 57098.0000 2954387.0000
9630 -76.6471 39.1596 23411 -8532315.0000 4359225.0000 1972 3 485 1058 543 343 4316 3952 4123 4383 830 830 830 830 365.0000 210.0000 140.0000 260.0000 131.0000 3353.0000 2136.0000 1644.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 288.0000 72.0000 189.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 216.0000 50.0000 4.0000 5168.0000 72.0000 1.0000 5.0000 26.0000 4.0000 37.0000 44280.0000 0.0000 0.0000 0.0000 17.8000 -0.5421 0.5696 -3.6991 -1.1313 10.0000 0.0127 -0.0001 0.0001 -0.0141 -0.0003 0.0127 1.9997 -0.0141 -0.0003 3.3889 6.3020 3010.0000 1.2568 -0.0001 -1.3909 2.0235 0.0001 7.1314 947287232.0000 384.0000 115325.0000
35745 -71.0654 -31.7712 26172 -7910965.5000 -3536759.2500 1972 4 695 1 1 1 -20324 -11460 6305 8762 2335 2458 2653 2849 22869.0000 10557.0000 14048.0000 19795.0000 10894.0000 301933.0000 71501.0000 101338.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 797.0000 92.0000 92.0000 0.0000 1.0000 0.0000 0.0000 4013.0000 0.0000 0.0000 1.0000 705.0000 2723.0000 0.0000 55766.0000 200.0000 2.0000 6.0000 1046.0000 6.0000 216.0000 0.0000 0.0000 0.0000 0.0000 381.9000 -0.4355 0.8816 10.9302 -1.2522 124.0000 0.0735 -0.0013 0.0001 -0.0252 -0.0004 0.0728 7.5835 -0.0250 -0.0011 16.6668 23.4971 385.0000 4.4902 -0.0005 -6.2058 8.1122 0.0036 474.7564 1384521856.0000 21413.0000 490883.0000
37945 146.8846 -37.8021 39764 16351117.0000 -4208108.5000 1972 4 24492 9355 -21450 30595 -27578 -17587 4014 2639 13554 15407 19933 24455 29763.0000 9294.0000 16637.0000 25740.0000 12350.0000 284166.0000 113606.0000 159328.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 236.0000 118.0000 265.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 7929.0000 0.0000 118.0000 1433.0000 52.0000 58490.0000 92.0000 2.0000 7.0000 1308.0000 6.0000 253.0000 204220.0000 0.0000 0.0000 0.0000 79.1000 0.8024 -0.4225 28.9633 -1.4956 13.0000 -0.0593 0.0002 0.0005 0.1530 -0.0024 -0.0580 16.6103 0.1489 -0.0021 9.4571 49.8509 637.0000 9.4122 -0.0001 -8.1028 18.4510 0.0110 557.0740 1177278208.0000 238769.0000 9775879.0000
40072 116.0921 -34.1829 35442 12923312.0000 -3805225.0000 1972 4 1465 301 134 168 23003 23956 24641 24294 674 786 950 1229 2013.0000 289.0000 1017.0000 1461.0000 614.0000 19919.0000 3407.0000 9858.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 307.0000 77.0000 351.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 230.0000 57.0000 7.0000 12426.0000 120.0000 2.0000 5.0000 108.0000 4.0000 282.0000 53706.0000 0.0000 0.0000 0.0000 225.4000 -0.9883 -0.0232 -17.2762 -1.4344 19.0000 -0.0018 0.0002 0.0002 -0.0507 -0.0007 -0.0018 4.4868 -0.0506 -0.0006 3.7192 14.1695 307.0000 2.9264 0.0001 -1.8493 3.8096 0.0006 33.1812 1037402752.0000 3406.0000 493377.0000
26338 -77.2862 38.8671 23513 -8603466.0000 4326664.0000 1972 5 1335 1126 591 1458 7332 6642 6259 5753 1270 1270 1270 1270 454.0000 342.0000 239.0000 383.0000 209.0000 4325.0000 3598.0000 2422.0000 1.0000 1.0000 1.0000 1.0000 1.0000 22644.0000 425.0000 117.0000 117.0000 0.0000 5.0000 4.0000 0.0000 14131.0000 36619.0000 0.0000 5.0000 307.0000 50.0000 5.0000 6164.0000 93.0000 2.0000 4.0000 33.0000 4.0000 127.0000 3892.0000 -24461.0000 4.0000 38308.0000 97.5000 0.2386 0.1663 8.4086 -1.3921 25.0000 0.0018 0.0003 -0.0000 -0.0005 -0.0003 0.0018 1.8417 -0.0005 -0.0003 3.7116 6.0580 2911.0000 0.8359 0.0003 -0.0859 1.8744 0.0002 10.3431 1110587264.0000 151.0000 24395.0000
3301 -6.9771 42.4137 30904 -776685.3750 4721477.0000 1972 5 -11033 -23746 19711 -23476 15980 -19424 -23276 -27859 23103 8636 5783 5783 183190.0000 139390.0000 103879.0000 177529.0000 92011.0000 1638098.0000 1453346.0000 1172493.0000 29528.0000 29528.0000 1.0000 1.0000 1.0000 0.0000 299.0000 69.0000 69.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 184.0000 1830.0000 14.0000 149417.0000 115.0000 1.0000 9.0000 10566.0000 8.0000 876.0000 79805.0000 0.0000 0.0000 0.0000 316.2000 -0.4519 -0.8892 21.3284 -1.8059 511.0000 -0.0216 -0.0005 -0.0004 -0.0107 -0.0002 -0.0216 3.9015 -0.0107 -0.0008 15.9381 11.6919 103.0000 1.3892 0.0000 -2.7560 3.9097 0.0008 4263.8247 1576001536.0000 255893.0000 1712488.0000
38905 145.3921 -36.1963 38901 16184973.0000 -4029348.2500 1972 5 7518 9232 2524 24092 2787 11703 19849 -31637 1309 1414 1586 1734 13113.0000 5419.0000 11833.0000 12287.0000 6887.0000 134594.0000 59057.0000 110041.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1418.0000 211.0000 92.0000 709.0000 0.0000 0.0000 0.0000 0.0000 1418.0000 1081.0000 282.0000 0.0000 92.0000 28.0000 0.0000 56722.0000 75.0000 7.0000 6.0000 822.0000 6.0000 3231.0000 3792.0000 565.0000 0.0000 1083.0000 105.8000 0.9823 0.0991 23.9680 -0.9623 64.0000 0.0003 0.0000 -0.0000 0.0027 -0.0000 0.0003 0.2332 0.0027 -0.0000 3.5291 0.6643 1927.0000 0.1586 0.0000 -0.0273 0.2095 0.0000 303.6807 1522341120.0000 1958.0000 32640.0000
866 -100.9737 46.8338 7127 -11240346.0000 5213509.5000 1972 5 14508 19493 -18880 20137 -28780 -1660 22957 13507 -14095 4946 18389 16031 325762.0000 305703.0000 225115.0000 336700.0000 186484.0000 2513301.0000 3235383.0000 2814317.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 225.0000 112.0000 112.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112.0000 411.0000 4.0000 420532.0000 112.0000 2.0000 8.0000 26534.0000 8.0000 10041.0000 22200.0000 0.0000 0.0000 0.0000 504.1000 0.8400 0.0414 34.3962 -1.7958 457.0000 0.0002 -0.0001 0.0001 0.0048 -0.0002 0.0002 1.2523 0.0048 -0.0002 2.7184 3.9115 28.0000 0.3777 -0.0002 -1.4667 1.8444 0.0001 8562.2188 1818951808.0000 83965.0000 214351.0000
8894 -74.6679 40.4946 22787 -8311994.5000 4507836.5000 1972 6 1241 836 462 476 3860 3623 3249 3038 404 404 404 404 255.0000 183.0000 90.0000 194.0000 99.0000 2232.0000 1913.0000 1126.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 424.0000 71.0000 71.0000 0.0000 2.0000 0.0000 0.0000 6134.0000 0.0000 0.0000 2.0000 353.0000 112.0000 0.0000 5880.0000 71.0000 3.0000 4.0000 19.0000 3.0000 148.0000 19916.0000 0.0000 0.0000 0.0000 26.5000 -0.7029 -0.4420 13.7232 -1.5555 16.0000 -0.0014 -0.0001 0.0001 -0.0074 -0.0003 -0.0014 1.3884 -0.0074 -0.0001 2.7595 4.1837 2185.0000 0.5420 -0.0003 -1.3666 1.7309 0.0001 5.2691 1006871552.0000 112.0000 30662.0000
1036 -94.6521 35.1662 16895 -10536622.0000 3914688.7500 1972 8 794 17269 27055 31590 -26876 -23670 -24768 10220 18844 -12072 -19712 -27185 138717.0000 181916.0000 142205.0000 178616.0000 109744.0000 1093156.0000 1875421.0000 1658667.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 1098.0000 120.0000 120.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 979.0000 266.0000 3.0000 174631.0000 76.0000 3.0000 7.0000 12476.0000 7.0000 3302.0000 13145.0000 0.0000 0.0000 0.0000 125.5000 0.6628 0.2552 61.6809 -1.3832 1021.0000 0.0046 -0.0001 -0.0000 0.0097 -0.0001 0.0046 1.2646 0.0097 -0.0001 4.3035 3.9707 847.0000 0.7652 -0.0001 -0.6743 1.3528 0.0001 4627.0850 1661782912.0000 125346.0000 628837.0000
4025 12.0604 50.7729 31630 1342559.3750 5652015.0000 1972 9 13186 24517 32589 29164 583 14381 20956 10781 19846 21756 23617 23604 11397.0000 12717.0000 5899.0000 11743.0000 6038.0000 98444.0000 125444.0000 76102.0000 1.0000 1.0000 1.0000 1.0000 1.0000 13605.0000 286.0000 59.0000 657.0000 0.0000 4.0000 2.0000 0.0000 13631.0000 27219.0000 2739.0000 4.0000 176.0000 289.0000 7.0000 47193.0000 110.0000 4.0000 6.0000 847.0000 6.0000 1676.0000 40284.0000 -21128.0000 2.0000 42284.0000 234.2000 -0.3743 0.9050 -12.5871 -1.9013 127.0000 0.0278 -0.0001 0.0001 -0.0134 -0.0004 0.0278 3.1081 -0.0134 -0.0001 4.3089 11.1941 61.0000 1.8093 -0.0003 -1.6668 3.1331 0.0004 299.9778 1340627584.0000 13254.0000 397734.0000
8600 -74.1312 43.9671 24190 -8252253.0000 4894393.5000 1972 9 23253 -19340 8442 22583 -2819 12693 22372 8585 20702 29112 31180 31180 31625.0000 15020.0000 2670.0000 20022.0000 8575.0000 293990.0000 156938.0000 42303.0000 831.0000 831.0000 1.0000 1.0000 1.0000 0.0000 321.0000 93.0000 93.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 207.0000 960.0000 7.0000 43597.0000 207.0000 3.0000 8.0000 1301.0000 7.0000 1372.0000 26328.0000 0.0000 0.0000 0.0000 468.5000 0.3621 -0.0597 49.9628 -1.4368 40.0000 0.0007 -0.0005 -0.0004 0.0136 -0.0005 0.0007 4.1588 0.0136 -0.0008 8.4660 14.8206 274.0000 1.6527 -0.0002 -3.6298 4.9669 0.0017 493.2148 1392484480.0000 21322.0000 471685.0000
